Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,EmailBouncedReason,EmailBouncedDate,Jigsaw
8071a646-97d4-4569-b463-2a4057e5ad7f,652246af-0cee-4ef7-b9f0-5a54d48a66c4,Albrecht,Martguerita,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 7477 8930,(03) 7477 8930,0410 422 237,#N/A,#N/A,(03) 7477 8930,nitish.madan@nagarro.com,CFO,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
74a13273-0a3f-4065-9f18-3f13b211b5ea,4a44e24c-8d9d-4a2b-a02b-2217547261bd,Kalle,Rosana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Art Rooney Avenue,Pittsburgh,PA,15212,USA,#N/A,#N/A,#N/A,(101) 570-8040,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"EVP, General Counsel & Secretary",#N/A,#N/A,#N/A,#N/A,"Ms. Rucker joined Andeavor in March 2016 and is responsible for the company’s Legal and Corporate Affairs functions, which include corporate governance and securities law; litigation; business ethics and compliance; transactions; intellectual property; external and internal communications; community involvement initiatives and federal, state and local government affairs.",#N/A,#N/A,#N/A
af2231d8-9bc4-45a9-8a4d-f08d298752b7,1bbbd83a-fd4e-4225-b2ec-428d01092afe,Marlow,Tanya,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 8727 8630,(03) 8727 8630,0430 586 857,#N/A,#N/A,(03) 8727 8630,nitish.madan@nagarro.com,Head of Partner Relations,Sales,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
834ea54e-f88f-44d1-ad29-37bdc007482b,05ca9c0e-ce11-4357-973b-23a76ea0e91c,Loydie,Sibyl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(247) 387-5114,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"EVP, General Counsel",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
062b2988-7c91-419f-b89a-73f29fa8f2ab,ad957499-2386-4f9b-a5fd-e6bd425b73a3,Barri,Vikki,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,73 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
fd0c0a5e-d746-4b3c-ab91-ed220526eca7,b3695549-ddb4-48e8-9bf9-b918ee1f1dff,Archy,Franciska,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5053,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27f529ed-ba18-4809-960c-40bebb2e14df,b235ed90-f192-4087-a777-490f1966d422,Roman,Portia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(838) 384-2150,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Senior EVP, Chief Administrative Officer",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b8b06541-90bf-4cf0-b31f-11ee63e924aa,b149eeff-2bcf-4220-8515-dbd19da9a8ef,Ewart,Glenda,#N/A,#N/A,Bloomington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2 Graceland Street,#N/A,IN,47405,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
bea9cfda-7fee-449c-97bd-e7ee5737768c,9f6814d7-8a04-4d8f-856d-3975f8f0cb00,Virgil,Wandie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,333 West 35th Street,Chicago,IL,60616,USA,#N/A,#N/A,#N/A,(690) 662-1505,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP General Counsel and Secretary,#N/A,#N/A,#N/A,#N/A,"David Zapolsky joined Amazon.com in November 1999 as Associate General Counsel for Litigation and Regulatory matters and was promoted to Vice President in April 2002. He became Vice President, General Counsel and Secretary in September 2012, overseeing the company’s legal, policy, compliance, and regulatory affairs, and Senior Vice President, General Counsel and Secretary in May 2014.",#N/A,#N/A,#N/A
84b22930-2b0e-47a3-8e00-e67d64828174,fb5522c5-87e1-46ea-b43b-8fd75733ce15,Carly,Lurette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0383 7228120,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4081a471-33db-4af6-9e2f-f2d760ab9b96,56837d40-7123-4702-93a8-8aaacc4ada28,Onfroi,Blithe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1491,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13eaae46-3bb1-4fa0-8973-43189d4f61bd,d53e7f1f-d7df-48ca-9939-ca2903e63dc2,Guillermo,Natividad,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(522) 169-8148,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"EVP, General Counsel & Secretary",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c1dcd093-bf0b-4368-82a7-27cdebd8cce8,cee475b0-56b6-4f2b-be7b-7d8763f63226,Charlton,Gabie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(417)579-6038,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8e21e12e-ba21-4708-acb0-9b1a3fdc4a73,d7da7fba-3d87-46e4-9356-2c6cc3a4482d,Virgil,Bidget,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1265 Lombardi Avenue,Green Bay,WI,54304,USA,#N/A,#N/A,#N/A,(920) 468-4270,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief of Staff & Director of Operations,#N/A,#N/A,#N/A,#N/A,"Gena Stern is the Chief of Staff and Director of Operations for the JPMorgan Chase Institute. Previously, Gena served as the Senior Advisor to the Chief of Staff at the Consumer Financial Protection Bureau. In that role, she provided advisory support to the Director and Chief of Staff on general management and operations of the agency, managed strategic internal communications, and lead organizational and workforce development.",#N/A,#N/A,#N/A
ca9c2aa9-6e88-48d1-aa0e-55e4ded78d79,175d987e-c994-4755-ade1-843834b6ed5d,Wilbert,Phebe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
874b7f90-a06a-4882-8b0f-0c0d5cd9751a,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,Jeromy,Freddy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,CA,#N/A,#N/A,#N/A,#N/A,#N/A,(919) 852-4049,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,EVP Chief Legal & General Counsel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c47322f7-55ee-498c-b859-9006755c5e5d,d9e79863-e6a3-48c7-ab78-42d550399e9a,Reuben,Susanne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(312)659-4515,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ac9d93b7-4dfb-4671-9269-20d34cb3a41f,222383ca-245c-4e2d-8409-ccedefcc63ff,Erasmus,Britney,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d5a7a138-4322-4b9a-b279-fed816eb5a32,f0522c69-0b13-4310-b6fd-142c6f0a1e55,Gerard,Christan,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4036,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b668b912-ada1-49bf-94aa-8caee48aeb8a,f0522c69-0b13-4310-b6fd-142c6f0a1e55,Cart,Phylys,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4038,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e9a805c8-c044-4ed6-a20d-fff267517cdf,05ee173f-75d0-4368-a2c9-c5a22da7e476,Thedric,Dalenna,#N/A,10 Wingfield St,Annerley,QLD,4103,Australia,#N/A,#N/A,#N/A,10 Wingfield St,Annerley,QLD,4103,Australia,#N/A,#N/A,#N/A,(07) 6810 8117,(07) 6810 8117,0418 861 707,#N/A,#N/A,(07) 6810 8117,nitish.madan@nagarro.com,Owner,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c228482f-fde2-406f-b783-a810603d7331,e8df4641-ced5-4f71-96f5-7c5dcb8fe0b1,Chip,Rochella,#N/A,#N/A,Pueblo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,336 Erie Plaza,#N/A,CO,81005,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ba5c02c5-884d-4a07-b81c-d8b24617f28e,99b94241-300a-4332-8571-761e04bb049a,Ty,Florinda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(590) 978-4167,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"SVP, Chief Administrative Officer",#N/A,#N/A,#N/A,#N/A,"Marc A. Howze is Senior Vice President and Chief Administrative Officer, Deere & Company, a position he was appointed to in November 2016. In this role, he has responsibility for the primary administrative activities of the company, including Human Resources, Labor Relations, Public Affairs, Communications, Brand Management, and Security.",#N/A,#N/A,#N/A
7a5998b0-8d90-43cd-bd6f-fb28973a0583,11d346f5-d91c-438b-a9d8-dd1efc12a83d,Donovan,Friederike,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3991,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
00f6e67e-38bf-492b-a5e7-1b1d6d48d988,37a48864-056a-4181-84b9-1c220a4f6912,Rosco,Sharyl,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4044,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
77704d38-346d-4390-90a0-05f42375e36f,fb5522c5-87e1-46ea-b43b-8fd75733ce15,Jarad,Candace,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,73 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21ca254-8cac-423d-b401-ed4114f70392,8628af2c-bd93-4ee0-bf37-b1ca9f606ac2,Gael,Claudelle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(147) 717-0891,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,Tim Wentworth is responsible for all aspects of the company’s strategic direction and core business. Tim was named President in 2014 and Chief Executive Officer in 2016. Tim joined Express Scripts when the company merged with Medco in April 2012.,#N/A,#N/A,#N/A
5791f343-c469-4f30-ad4e-cdbf712a90b9,b235ed90-f192-4087-a777-490f1966d422,Darb,Antoinette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5051,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3e25199a-1683-4e1c-8c22-6676e2daee8f,4e45048b-93f7-4da8-8d56-79e6609f2b34,Phil,Ralina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(877) 849-5457,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CCO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f5ae06f5-4d61-4496-95f7-efee4e98a3a7,e34ef005-0cd8-4a93-a6bb-0f30f0aa1503,Stacee,Marchelle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(141) 430-2207,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Legal and General Counsel,#N/A,#N/A,#N/A,#N/A,"Brian Sephton was appointed Chief Financial Officer of the company in January 2005 and Chief Legal & Governance Officer in October 2009, following the company’s merger with FCStone.",#N/A,#N/A,#N/A
f83a62d6-9fe3-428b-957f-843b420b91e1,05ca9c0e-ce11-4357-973b-23a76ea0e91c,Cecilio,Hally,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(406) 966-5235,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8bdb88e5-9189-4601-902f-b9cda4a2f893,37a48864-056a-4181-84b9-1c220a4f6912,Heindrick,Wendye,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4043,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29e48696-8fd2-43b7-a7a2-24212b47a3fb,fa42db97-2bda-4f4b-8598-385a012389af,Jimmie,Oralee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(116) 278-7739,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,President - Latin America Group,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6e6a5d51-7dd8-44f9-b182-2ff77ed61313,380d9c79-d077-4b94-96b5-d6df17fc4c5a,Morie,Jodie,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3990,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8ce7c54c-1753-4a89-a73d-6d0147c5f1b0,9a7174e1-7076-4faa-a3e8-fa545ac5de65,Barret,Charmine,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3985,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
eb8dd0c3-c554-4327-b698-631a8d28c8e6,62daecfe-8728-4927-8172-ff7de796551c,Benedick,Stephi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(559) 986-2778,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CHRO,#N/A,#N/A,#N/A,#N/A,"Ruth Fattori is Executive Vice President and Chief Human Resources Officer of PepsiCo. In its global portfolio of food and beverage brands, PepsiCo has 22 different brands that generate more than $1 billion each in estimated annual retail sales.",#N/A,#N/A,#N/A
3ce26e7f-56c1-47ee-b723-2ba581a7af4e,62eb4532-8ff6-4a00-9d2f-5d1f8e132d4d,Hagan,Selma,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reliant Parkway,Houston,TX,77504,USA,#N/A,#N/A,#N/A,(413) 376-8445,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"VP, Strategic Planning",#N/A,#N/A,#N/A,#N/A,"Mark A. Nelson, 54, will become vice president of Midstream, Strategy & Policy for Chevron Corporation on February 1, 2018. He was appointed to this position on September 27, 2017.",#N/A,#N/A,#N/A
ff6142ba-51ba-4e2d-8d5b-59f8c9eeec24,05d375ec-96c3-40f9-98b3-4744bd4132cf,Jakob,Michelle,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3958,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9568f02f-8ae0-4d2f-b730-67bb863c5e14,8628af2c-bd93-4ee0-bf37-b1ca9f606ac2,Staffard,Desiree,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(893) 633-7131,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,EVP & COO,#N/A,#N/A,#N/A,#N/A,"Chris Houston leads all facets of operations, including pharmacies, call centers, client services and technology services, which helps bring safe and affordable medications within reach of patients and payers.",#N/A,#N/A,#N/A
865384ef-d74b-4ae2-8389-db303c465111,4a475c85-1ac9-4a45-91c8-41a5ab06c663,Elmer,Sibylle,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 8223 6009,(03) 8223 6009,0427 614 581,#N/A,#N/A,(03) 8223 6009,nitish.madan@nagarro.com,VP of Marketing,Marketing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9db0076a-e4d4-4119-b2db-68016e59478f,b7942613-5a8f-44cd-8f87-e3d40a15c74b,Cyrille,Jean,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(915) 353-3701,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Group President, Prepared Foods",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a0abca3b-a7bc-4a6f-af7e-a35fda4bcf1a,bdf830b1-f7d4-4b49-8b9d-5237f5acc9d6,Halsy,Margret,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8df5a694-3dc6-49da-9813-a4a7d6678265,181898d2-4913-4aca-a3e8-2bf2ed62fd15,Mychal,Nickie,#N/A,3 Myra St,Wahroonga,NSW,2076,Australia,#N/A,#N/A,#N/A,3 Myra St,Wahroonga,NSW,2076,Australia,#N/A,#N/A,#N/A,(02) 8291 6421,(02) 8291 6421,0424 836 500,#N/A,#N/A,(02) 8291 6421,nitish.madan@nagarro.com,CEO,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66f315be-b7eb-4f64-86a7-1cbfde11aa45,4177a886-a835-4c97-b4e0-1b1c42967760,Sylas,Jemmy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1000 Elysian Park Avenue,Los Angeles,CA,90012,USA,#N/A,#N/A,#N/A,(109) 578-3576,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CHRO,#N/A,#N/A,#N/A,#N/A,"Susan Podlogar is MetLife’s Chief Human Resources Officer. She is an Executive Vice President and a member of the company’s Executive Group. She joined MetLife in July 2017 and oversees its global Human Resources strategies and practices with the goal of attracting, developing and retaining a workforce that creates value for MetLife customers and shareholders every day.",#N/A,#N/A,#N/A
48ca6249-64fe-46ad-a764-1f425c90e316,9fd95f56-37bd-4036-bc0e-e8d5f06cac41,Thatcher,Dulci,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(228) 684-4406,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
389b279c-2962-415e-814d-2545eaf214a8,2d7d4628-1dbf-4d8b-84d7-02793096e9ad,Kimbell,Raquel,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,(02) 7174 8332,(02) 7174 8332,0415 565 463,#N/A,#N/A,(02) 7174 8332,nitish.madan@nagarro.com,Asset Manager,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
0148743e-8e66-4e7e-8828-24c0dd7755d9,b7942613-5a8f-44cd-8f87-e3d40a15c74b,Frank,Cynthea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(747) 813-5846,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Technology Officer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
77ee400f-ea22-4a25-b1fe-2aeb647fe233,c8b97cf7-39e0-42c0-a414-f6ee777103bf,Quent,Vivie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
63211199-fc13-4680-87ec-91c06f596533,cc08c154-76c4-4769-be40-aaf165e440b3,Leigh,Natalee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
da389aef-966b-4ee1-a2d1-47e4decf7f59,8313a611-528f-4b17-91ee-a39a66338c7d,Jabez,Jeannette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,71 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2de91c87-ad57-488e-8f3e-9ebfe62d7d19,9f48e195-10cf-46c5-a116-3598874d495b,Orion,Lucilia,#N/A,40 Archibald St,Fairfield,QLD,4103,Australia,#N/A,#N/A,#N/A,40 Archibald St,Fairfield,QLD,4103,Australia,#N/A,#N/A,#N/A,(07) 7438 7293,(07) 7438 7293,0410 186 833,#N/A,#N/A,(07) 7438 7293,nitish.madan@nagarro.com,Marketing Manager,Marketing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
